sampleID	parental_investment_proj	band	species	location	site	nest	year	age	sex	experiment	treatment	capture_date	cap_doy	cap_num	age	mass	bhead	fwing	sseries_type	cort1_raw	cort1_correct	glucose1	buty	cort2_raw	cort2_correct	glucose2	inject1_type	inject1_dose	inject2_type	inject2_dose	cort3_raw	cort3_correct	glucose3	fate	micro_nb	blood_nb	bolus_nb	lifetag_nb	Notes
P19N166	yes	278172413	TRES	Ithaca	Unit_4	15	2019	Adult	F	Light	Light_Control	6/9/19	160	1	SY	22.5	27.5	115	B_S_D	0.59	0.63			59.58	63.01		Dex	10.5			10.5	11.1			M19N197	190216		6134002A	
P19N367	yes	278172412	TRES	Ithaca	Unit_4	61	2019	Adult	F	Light	Light_Control	6/19/19	170	3	SY	18.5			B_S_D	2.79	2.95															190624		61344B34	
P19N455	yes	278172413	TRES	Ithaca	Unit_4	15	2019	Adult	F	Light	Light_Control	6/24/19	175	3	SY	16.75			B_S	28.98	30.65															190790		6134002A	"Preen gland exposed Tag a little loose, added more glue at third capture."
L20N001	no		TRES	Ithaca	Unit_4	3	2020	Nestling				6/7/20	159		3																								
L20N002	no		TRES	Ithaca	Unit_4	3	2020	Nestling				6/7/20	159		3																								
L20N003	no		TRES	Ithaca	Unit_4	13	2020	Nestling				6/7/20	159		3																								
L20N004	no		TRES	Ithaca	Unit_4	13	2020	Nestling				6/7/20	159		3																								
L20N005	no		TRES	Ithaca	Unit_4	63	2020	Nestling				6/9/20	161		3																								
L20N006	no		TRES	Ithaca	Unit_4	63	2020	Nestling				6/9/20	161		3																								
L20N007	no		TRES	Ithaca	Unit_4	97	2020	Nestling				6/9/20	161		3																								
L20N008	no		TRES	Ithaca	Unit_4	97	2020	Nestling				6/9/20	161		3																								
L20N019	no		TRES	Ithaca	Unit_4	72	2020	Nestling				6/10/20	162		3																								
L20N020	no		TRES	Ithaca	Unit_4	72	2020	Nestling				6/10/20	162		3																								
L20N021	no		TRES	Ithaca	Unit_4	89	2020	Nestling				6/10/20	162		3																								
L20N022	no		TRES	Ithaca	Unit_4	89	2020	Nestling				6/10/20	162		3																								
L20N028	no		TRES	Ithaca	Unit_4	6	2020	Nestling				6/11/20	163		3																								
L20N029	no		TRES	Ithaca	Unit_4	65	2020	Nestling				6/11/20	163		3																								
L20N030	no		TRES	Ithaca	Unit_4	65	2020	Nestling				6/11/20	163		3																								
L20N051	no		TRES	Ithaca	Unit_4	16	2020	Nestling				6/12/20	164		3																								
L20N052	no		TRES	Ithaca	Unit_4	16	2020	Nestling				6/12/20	164		3																								
L20N072	no		TRES	Ithaca	Unit_4	91	2020	Nestling				6/13/20	165		3																								
L20N073	no		TRES	Ithaca	Unit_4	91	2020	Nestling				6/13/20	165		3																								
L20N085	no		TRES	Ithaca	Unit_4	101	2020	Nestling				6/15/20	167		3																								
L20N086	no		TRES	Ithaca	Unit_4	101	2020	Nestling				6/15/20	167		3																								
L20N087	no		TRES	Ithaca	Unit_4	105	2020	Nestling				6/15/20	167		3																								
L20N088	no		TRES	Ithaca	Unit_4	105	2020	Nestling				6/15/20	167		3																								
L20N126	no		TRES	Ithaca	Unit_4	78	2020	Nestling				6/17/20	169		3																								
L20N127	no		TRES	Ithaca	Unit_4	78	2020	Nestling				6/17/20	169		3																								
L19N005a	yes		TRES	Ithaca	Unit_4	94	2019	Nestling			NA		161	1	6																								
L19N005b	yes		TRES	Ithaca	Unit_4	94	2019	Nestling			NA		161	1	6																								
L19N005c	yes		TRES	Ithaca	Unit_4	94	2019	Nestling			NA		161	1	6																								
L19N005d	yes		TRES	Ithaca	Unit_4	94	2019	Nestling			NA		161	1	6																								
L19N010a	yes		TRES	Ithaca	Unit_4	78	2019	Nestling			NA		163	1	6																								
L19N010b	yes		TRES	Ithaca	Unit_4	78	2019	Nestling			NA		163	1	6																								
L19N010c	yes		TRES	Ithaca	Unit_4	78	2019	Nestling			NA		163	1	6																								
L19N010d	yes		TRES	Ithaca	Unit_4	78	2019	Nestling			NA		163	1	6																								
L19N011a	yes		TRES	Ithaca	Unit_4	80	2019	Nestling			NA		163	1	6																								
L19N011b	yes		TRES	Ithaca	Unit_4	80	2019	Nestling			NA		163	1	6																								
L19N011c	yes		TRES	Ithaca	Unit_4	80	2019	Nestling			NA		163	1	6																								
L19N011d	yes		TRES	Ithaca	Unit_4	80	2019	Nestling			NA		163	1	6																								
L19N011e	yes		TRES	Ithaca	Unit_4	80	2019	Nestling			NA		163	1	6																								
L19N011f	yes		TRES	Ithaca	Unit_4	80	2019	Nestling			NA		163	1	6																								
L19N012a	yes		TRES	Ithaca	Unit_4	87	2019	Nestling			NA		164	1	6																								
L19N012b	yes		TRES	Ithaca	Unit_4	87	2019	Nestling			NA		164	1	6																								
L19N012c	yes		TRES	Ithaca	Unit_4	87	2019	Nestling			NA		164	1	6																								
L19N014a	yes		TRES	Ithaca	Unit_4	71	2019	Nestling			NA		165	1	6																								
L19N014b	yes		TRES	Ithaca	Unit_4	71	2019	Nestling			NA		165	1	6																								
L19N014c	yes		TRES	Ithaca	Unit_4	71	2019	Nestling			NA		165	1	6																								
L19N015a	yes		TRES	Ithaca	Unit_4	93	2019	Nestling			NA		166	1	6																								
L19N015b	yes		TRES	Ithaca	Unit_4	93	2019	Nestling			NA		166	1	6																								
L19N015c	yes		TRES	Ithaca	Unit_4	93	2019	Nestling			NA		166	1	6																								
L19N016a	yes		TRES	Ithaca	Unit_4	95	2019	Nestling			NA		168	1	6																								
L19N016b	yes		TRES	Ithaca	Unit_4	95	2019	Nestling			NA		168	1	6																								
L19N018b	yes		TRES	Ithaca	Unit_4	61	2019	Nestling			NA		170	1	6																								
L19N018c	yes		TRES	Ithaca	Unit_4	61	2019	Nestling			NA		170	1	6																								
L19N018d	yes		TRES	Ithaca	Unit_4	61	2019	Nestling			NA		170	1	6																								
L19N018e	yes		TRES	Ithaca	Unit_4	61	2019	Nestling			NA		170	1	6																								
L19N018f	yes		TRES	Ithaca	Unit_4	61	2019	Nestling			NA		170	1	6																								
L19N019a	yes		TRES	Ithaca	Unit_4	84	2019	Nestling			NA		171	1	6																								
L19N019b	yes		TRES	Ithaca	Unit_4	84	2019	Nestling			NA		171	1	6																								
L19N019c	yes		TRES	Ithaca	Unit_4	84	2019	Nestling			NA		171	1	6																								
L19N019d	yes		TRES	Ithaca	Unit_4	84	2019	Nestling			NA		171	1	6																								
L19N020a	yes		TRES	Ithaca	Unit_4	15	2019	Nestling			NA		175	1	6																								
L19N020b	yes		TRES	Ithaca	Unit_4	15	2019	Nestling			NA		175	1	6																								
L19N020c	yes		TRES	Ithaca	Unit_4	15	2019	Nestling			NA		175	1	6																								
LN19018a	yes		TRES	Ithaca	Unit_4	61	2019	Nestling			NA		170	1	6																								
L20N009	yes		TRES	Ithaca	Unit_4	3	2020	Nestling				6/10/20	162		6																								
L20N010	yes		TRES	Ithaca	Unit_4	3	2020	Nestling				6/10/20	162		6																								
L20N011	yes		TRES	Ithaca	Unit_4	3	2020	Nestling				6/10/20	162		6																								
L20N012	yes		TRES	Ithaca	Unit_4	3	2020	Nestling				6/10/20	162		6																								
L20N013	yes		TRES	Ithaca	Unit_4	3	2020	Nestling				6/10/20	162		6																								
L20N014	yes		TRES	Ithaca	Unit_4	13	2020	Nestling				6/10/20	162		6																								
L20N015	yes		TRES	Ithaca	Unit_4	13	2020	Nestling				6/10/20	162		6																								
L20N016	yes		TRES	Ithaca	Unit_4	13	2020	Nestling				6/10/20	162		6																								
L20N017	yes		TRES	Ithaca	Unit_4	13	2020	Nestling				6/10/20	162		6																								
L20N018	yes		TRES	Ithaca	Unit_4	13	2020	Nestling				6/10/20	162		6																								
L20N040	yes		TRES	Ithaca	Unit_4	63	2020	Nestling				6/12/20	164		6																								
L20N041	yes		TRES	Ithaca	Unit_4	63	2020	Nestling				6/12/20	164		6																								
L20N042	yes		TRES	Ithaca	Unit_4	63	2020	Nestling				6/12/20	164		6																								
L20N043	yes		TRES	Ithaca	Unit_4	63	2020	Nestling				6/12/20	164		6																								
L20N044	yes		TRES	Ithaca	Unit_4	63	2020	Nestling				6/12/20	164		6																								
L20N045	yes		TRES	Ithaca	Unit_4	63	2020	Nestling				6/12/20	164		6																								
L20N046	yes		TRES	Ithaca	Unit_4	97	2020	Nestling				6/12/20	164		6																								
L20N047	yes		TRES	Ithaca	Unit_4	97	2020	Nestling				6/12/20	164		6																								
L20N048	yes		TRES	Ithaca	Unit_4	97	2020	Nestling				6/12/20	164		6																								
L20N049	yes		TRES	Ithaca	Unit_4	97	2020	Nestling				6/12/20	164		6																								
L20N050	yes		TRES	Ithaca	Unit_4	97	2020	Nestling				6/12/20	164		6																								
L20N053	yes		TRES	Ithaca	Unit_4	89	2020	Nestling				6/13/20	165		6																								
L20N054	yes		TRES	Ithaca	Unit_4	89	2020	Nestling				6/13/20	165		6																								
L20N055	yes		TRES	Ithaca	Unit_4	89	2020	Nestling				6/13/20	165		6																								
L20N056	yes		TRES	Ithaca	Unit_4	89	2020	Nestling				6/13/20	165		6																								
L20N057	yes		TRES	Ithaca	Unit_4	89	2020	Nestling				6/13/20	165		6																								
L20N058	yes		TRES	Ithaca	Unit_4	72	2020	Nestling				6/13/20	165		6																								
L20N059	yes		TRES	Ithaca	Unit_4	72	2020	Nestling				6/13/20	165		6																								
L20N060	yes		TRES	Ithaca	Unit_4	72	2020	Nestling				6/13/20	165		6																								
L20N061	yes		TRES	Ithaca	Unit_4	72	2020	Nestling				6/13/20	165		6																								
L20N062	yes		TRES	Ithaca	Unit_4	72	2020	Nestling				6/13/20	165		6																								
L20N074	yes		TRES	Ithaca	Unit_4	6	2020	Nestling				6/14/20	166		6																								
L20N075	yes		TRES	Ithaca	Unit_4	6	2020	Nestling				6/14/20	166		6																								
L20N077	yes		TRES	Ithaca	Unit_4	65	2020	Nestling				6/15/20	167		6																								
L20N078	yes		TRES	Ithaca	Unit_4	65	2020	Nestling				6/15/20	167		6																								
L20N079	yes		TRES	Ithaca	Unit_4	65	2020	Nestling				6/15/20	167		6																								
L20N080	yes		TRES	Ithaca	Unit_4	65	2020	Nestling				6/15/20	167		6																								
L20N094	yes		TRES	Ithaca	Unit_4	16	2020	Nestling				6/16/20	168		6																								
L20N095	yes		TRES	Ithaca	Unit_4	16	2020	Nestling				6/16/20	168		6																								
L20N096	yes		TRES	Ithaca	Unit_4	16	2020	Nestling				6/16/20	168		6																								
L20N097	yes		TRES	Ithaca	Unit_4	16	2020	Nestling				6/16/20	168		6																								
L20N098	yes		TRES	Ithaca	Unit_4	16	2020	Nestling				6/16/20	168		6																								
L20N099	yes		TRES	Ithaca	Unit_4	16	2020	Nestling				6/16/20	168		6																								
L20N114	yes		TRES	Ithaca	Unit_4	91	2020	Nestling				6/17/20	169		6																								
L20N115	yes		TRES	Ithaca	Unit_4	91	2020	Nestling				6/17/20	169		6																								
L20N116	yes		TRES	Ithaca	Unit_4	91	2020	Nestling				6/17/20	169		6																								
L20N117	yes		TRES	Ithaca	Unit_4	91	2020	Nestling				6/17/20	169		6																								
L20N129	yes		TRES	Ithaca	Unit_4	105	2020	Nestling				6/18/20	170		6																								
L20N130	yes		TRES	Ithaca	Unit_4	105	2020	Nestling				6/18/20	170		6																								
L20N131	yes		TRES	Ithaca	Unit_4	105	2020	Nestling				6/18/20	170		6																								
L20N132	yes		TRES	Ithaca	Unit_4	105	2020	Nestling				6/18/20	170		6																								
L20N133	yes		TRES	Ithaca	Unit_4	105	2020	Nestling				6/18/20	170		6																								
L20N171	yes		TRES	Ithaca	Unit_4	101	2020	Nestling				6/19/20	171		6																								
L20N172	yes		TRES	Ithaca	Unit_4	101	2020	Nestling				6/19/20	171		6																								
L20N173	yes		TRES	Ithaca	Unit_4	101	2020	Nestling				6/19/20	171		6																								
L20N174	yes		TRES	Ithaca	Unit_4	101	2020	Nestling				6/19/20	171		6																								
L20N175	yes		TRES	Ithaca	Unit_4	101	2020	Nestling				6/19/20	171		6																								
L20N176	yes		TRES	Ithaca	Unit_4	101	2020	Nestling				6/19/20	171		6																								
L20N201	yes		TRES	Ithaca	Unit_4	78	2020	Nestling				6/20/20	172		6																								
L20N202	yes		TRES	Ithaca	Unit_4	78	2020	Nestling				6/20/20	172		6																								
L20N203	yes		TRES	Ithaca	Unit_4	78	2020	Nestling				6/20/20	172		6																								
L20N204	yes		TRES	Ithaca	Unit_4	78	2020	Nestling				6/20/20	172		6																								
L20N205	yes		TRES	Ithaca	Unit_4	78	2020	Nestling				6/20/20	172		6																								
L20N206	yes		TRES	Ithaca	Unit_4	78	2020	Nestling				6/20/20	172		6																								
L20N068	no		TRES	Ithaca	Unit_4	3	2020	Nestling				6/13/20	165		9																								
L20N069	no		TRES	Ithaca	Unit_4	3	2020	Nestling				6/13/20	165		9																								
L20N070	no		TRES	Ithaca	Unit_4	13	2020	Nestling				6/13/20	165		9																								
L20N071	no		TRES	Ithaca	Unit_4	13	2020	Nestling				6/13/20	165		9																								
L20N081	no		TRES	Ithaca	Unit_4	97	2020	Nestling				6/15/20	167		9																								
L20N082	no		TRES	Ithaca	Unit_4	97	2020	Nestling				6/15/20	167		9																								
L20N083	no		TRES	Ithaca	Unit_4	63	2020	Nestling				6/15/20	167		9																								
L20N084	no		TRES	Ithaca	Unit_4	63	2020	Nestling				6/15/20	167		9																								
L20N100	no		TRES	Ithaca	Unit_4	89	2020	Nestling				6/16/20	168		9																								
L20N101	no		TRES	Ithaca	Unit_4	89	2020	Nestling				6/16/20	168		9																								
L20N102	no		TRES	Ithaca	Unit_4	72	2020	Nestling				6/16/20	168		9																								
L20N103	no		TRES	Ithaca	Unit_4	72	2020	Nestling				6/16/20	168		9																								
L20N128	no		TRES	Ithaca	Unit_4	6	2020	Nestling				6/17/20	169		9																								
L20N164	no		TRES	Ithaca	Unit_4	65	2020	Nestling				6/18/20	170		9																								
L20N165	no		TRES	Ithaca	Unit_4	65	2020	Nestling				6/18/20	170		9																								
L20N177	no		TRES	Ithaca	Unit_4	16	2020	Nestling				6/19/20	171		9																								
L20N178	no		TRES	Ithaca	Unit_4	16	2020	Nestling				6/19/20	171		9																								
L20N199	no		TRES	Ithaca	Unit_4	91	2020	Nestling				6/20/20	172		9																								
L20N200	no		TRES	Ithaca	Unit_4	91	2020	Nestling				6/20/20	172		9																								
L20N220	no		TRES	Ithaca	Unit_4	105	2020	Nestling				6/21/20	173		9																								
L20N221	no		TRES	Ithaca	Unit_4	105	2020	Nestling				6/21/20	173		9																								
L20N245	no		TRES	Ithaca	Unit_4	101	2020	Nestling				6/22/20	174		9																								
L20N246	no		TRES	Ithaca	Unit_4	101	2020	Nestling				6/22/20	174		9																								
L20N261	no		TRES	Ithaca	Unit_4	78	2020	Nestling				6/23/20	175		9																								
L20N262	no		TRES	Ithaca	Unit_4	78	2020	Nestling				6/23/20	175		9																								
	no	281174191	TRES	Ithaca	Unit_4	89	2020	Nestling				6/19/20	171	1	12	22.7	25.6	50	B_S_D	4.97	5.31			23.77	25.34		Dex	10.5			13.88	14.79		Fledged		200311			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174192	TRES	Ithaca	Unit_4	89	2020	Nestling				6/19/20	171	1	12	21	24.5	53	B_S_D	6.65	7.09			10.3	10.99		Dex	9.5			11.03	11.76		Fledged		200312			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174193	TRES	Ithaca	Unit_4	89	2020	Nestling				6/19/20	171	1	12																			Fledged		200313			"No measurements recorded on datasheet. Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174194	TRES	Ithaca	Unit_4	89	2020	Nestling				6/19/20	171	1	12	25.1	25.8	53																Fledged		200314			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174195	TRES	Ithaca	Unit_4	89	2020	Nestling				6/19/20	171	1	12	23.4	26.2	55																Fledged		200315			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174196	TRES	Ithaca	Unit_4	72	2020	Nestling				6/19/20	171	1	12	22.7	24.1	52	B_S_D	3.2	3.42			26.34	28.08		Dex	10.5			15.78	16.83		Fledged		200305			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174197	TRES	Ithaca	Unit_4	72	2020	Nestling				6/19/20	171	1	12	22.1	25.6	54	B_S_D	3.35	3.58			27.27	29.08		Dex	10			20.5	21.86		Fledged		200306			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174198	TRES	Ithaca	Unit_4	72	2020	Nestling				6/19/20	171	1	12	20	24.7	41																Fledged		200307			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174199	TRES	Ithaca	Unit_4	72	2020	Nestling				6/19/20	171	1	12	22.4	25.9	55																Fledged		200308			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174200	TRES	Ithaca	Unit_4	72	2020	Nestling				6/19/20	171	1	12	21.8	24.8	50																Fledged		200309			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174230	TRES	Ithaca	Unit_4	97	2020	Nestling				6/18/20	170	1	12	25	27.1	58	B_S_D	1.28	1.37			15.13	16.13		Dex	11.5			2.86	3.05		Fledged		200287			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174231	TRES	Ithaca	Unit_4	97	2020	Nestling				6/18/20	170	1	12	23.5	26.4	60	B_S_D	0.52	0.56			12.31	13.13		Dex	11			8.1	8.64		Fledged		200288			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174232	TRES	Ithaca	Unit_4	97	2020	Nestling				6/18/20	170	1	12	24.6	26.8	65																Fledged		200289			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174233	TRES	Ithaca	Unit_4	97	2020	Nestling				6/18/20	170	1	12	22.5	26.2	56																Fledged		200290			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174234	TRES	Ithaca	Unit_4	97	2020	Nestling				6/18/20	170	1	12	24.8	26.5	55																Fledged		200291			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174235	TRES	Ithaca	Unit_4	63	2020	Nestling				6/18/20	170	1	12	23	25.3	59	B_S_D	2.04	2.18			8.93	9.52		Dex	10.5			4.95	5.28		Fledged		200281			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174236	TRES	Ithaca	Unit_4	63	2020	Nestling				6/18/20	170	1	12	25.3	26.4	60	B_S_D	1.75	1.87			22.84	24.35		Dex	11.5			3.53	3.76		Fledged		200282			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174237	TRES	Ithaca	Unit_4	63	2020	Nestling				6/18/20	170	1	12	20.4	25	55																Fledged		200283			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174238	TRES	Ithaca	Unit_4	63	2020	Nestling				6/18/20	170	1	12	22.5	26	57																Fledged		200284			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174239	TRES	Ithaca	Unit_4	63	2020	Nestling				6/18/20	170	1	12	25.5	26.6	60																Fledged		200285			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174240	TRES	Ithaca	Unit_4	63	2020	Nestling				6/18/20	170	1	12	23.5	27.6	65																Fledged		200286			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174278	TRES	Ithaca	Unit_4	6	2020	Nestling				6/20/20	172	1	12	24.4	26.5	60	B_S_D	1.53	1.64			7.9	8.42		Dex	11			5.25	5.6		Fledged		200317			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days. There seems to be a second telomere sample collected from the same bird labeled T20N230 on the plasma log unless that is meant to be from 2811"
	no	281174279	TRES	Ithaca	Unit_4	6	2020	Nestling				6/20/20	172	1	12	23.1	25.8	46																Fledged		200318			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days. A double telomere sample is listed from the previous nestling 281174278 that might actually belong to this one."
	no	281174293	TRES	Ithaca	Unit_4	65	2020	Nestling				6/21/20	173	1	12	23.4	25.5	55	B_S_D	8.65	9.22			30.69	32.72		Dex	10.5			13.77	14.68		Fledged		200678			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174294	TRES	Ithaca	Unit_4	65	2020	Nestling				6/21/20	173	1	12	21.3	25.1	60	B_S_D	5.31	5.67			24.86	26.51		Dex	9.5			10.09	10.76		Fledged		200679			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
	no	281174295	TRES	Ithaca	Unit_4	65	2020	Nestling				6/21/20	173	1	12	21.3	26.2	60																Fledged		200680			"Any fecal samples for these nestlings are noted in the ""L20Nxxx"" log since they were collected on multiple days."
